date,continent,cases,deaths,new_cases,new_deaths
2020-08-02,Oceania,20022.0,246.0,444.0,13.0
2020-08-03,Oceania,20435.0,257.0,413.0,11.0
2020-08-04,Oceania,21155.0,272.0,720.0,15.0
2020-08-05,Oceania,21639.0,280.0,484.0,8.0
2020-08-06,Oceania,22031.0,292.0,392.0,12.0
2020-08-07,Oceania,22482.0,304.0,451.0,12.0
2020-08-08,Oceania,22868.0,321.0,386.0,17.0
2020-08-09,Oceania,23207.0,339.0,339.0,18.0
2020-08-10,Oceania,23524.0,357.0,317.0,18.0
2020-08-11,Oceania,23938.0,378.0,414.0,21.0
2020-08-12,Oceania,24261.0,387.0,323.0,9.0
2020-08-13,Oceania,24643.0,401.0,382.0,14.0
2020-08-14,Oceania,24943.0,405.0,300.0,4.0
2020-08-15,Oceania,25208.0,422.0,265.0,17.0
2020-08-16,Oceania,25540.0,447.0,332.0,25.0
2020-08-17,Oceania,25777.0,464.0,237.0,17.0
2020-08-18,Oceania,26013.0,476.0,236.0,12.0
2020-08-19,Oceania,26265.0,489.0,252.0,13.0
2020-08-20,Oceania,26461.0,499.0,196.0,10.0
2020-08-21,Oceania,26662.0,512.0,201.0,13.0
2020-08-22,Oceania,26874.0,529.0,212.0,17.0
2020-08-23,Oceania,27027.0,544.0,153.0,15.0
2020-08-24,Oceania,27172.0,552.0,145.0,8.0
2020-08-25,Oceania,27346.0,576.0,174.0,24.0
2020-08-26,Oceania,27471.0,599.0,125.0,23.0
2020-08-27,Oceania,27614.0,611.0,143.0,12.0
2020-08-28,Oceania,27755.0,629.0,141.0,18.0
2020-08-29,Oceania,27880.0,640.0,125.0,11.0
2020-08-30,Oceania,27971.0,681.0,91.0,41.0
2020-08-31,Oceania,28058.0,686.0,87.0,5.0
2020-09-01,Oceania,28169.0,692.0,111.0,6.0
2020-09-02,Oceania,28308.0,707.0,139.0,15.0
2020-09-03,Oceania,28400.0,766.0,92.0,59.0
2020-09-04,Oceania,28482.0,779.0,82.0,13.0
2020-09-05,Oceania,28569.0,784.0,87.0,5.0
2020-09-06,Oceania,28625.0,793.0,56.0,9.0
2020-09-07,Oceania,28683.0,801.0,58.0,8.0
2020-09-08,Oceania,28787.0,812.0,104.0,11.0
2020-09-09,Oceania,28852.0,819.0,65.0,7.0
2020-09-10,Oceania,28896.0,828.0,44.0,9.0
2020-09-11,Oceania,28942.0,834.0,46.0,6.0
2020-09-12,Oceania,28988.0,841.0,46.0,7.0
2020-09-13,Oceania,29032.0,848.0,44.0,7.0
2020-09-14,Oceania,29083.0,848.0,51.0,0.0
2020-09-15,Oceania,29123.0,857.0,40.0,9.0
2020-09-16,Oceania,29170.0,865.0,47.0,8.0
2020-09-17,Oceania,29218.0,870.0,48.0,5.0
2020-09-18,Oceania,29244.0,877.0,26.0,7.0
2020-09-19,Oceania,29261.0,882.0,17.0,5.0
2020-09-20,Oceania,29276.0,885.0,15.0,3.0
2020-09-21,Oceania,29306.0,888.0,30.0,3.0
2020-09-22,Oceania,29355.0,893.0,49.0,5.0
2020-09-23,Oceania,29366.0,895.0,11.0,2.0
2020-09-24,Oceania,29392.0,903.0,26.0,8.0
2020-09-25,Oceania,29411.0,904.0,19.0,1.0
2020-09-26,Oceania,29437.0,906.0,26.0,2.0
2020-09-27,Oceania,29441.0,909.0,4.0,3.0
2020-09-28,Oceania,29454.0,916.0,13.0,7.0
2020-09-29,Oceania,29480.0,920.0,26.0,4.0
2020-09-30,Oceania,29510.0,922.0,30.0,2.0
2020-10-01,Oceania,29528.0,924.0,18.0,2.0
2020-10-02,Oceania,29541.0,927.0,13.0,3.0
2020-10-03,Oceania,29561.0,928.0,20.0,1.0
2020-10-04,Oceania,29575.0,928.0,14.0,0.0
2020-10-05,Oceania,29603.0,929.0,28.0,1.0
2020-10-06,Oceania,29615.0,931.0,12.0,2.0
2020-10-07,Oceania,29643.0,931.0,28.0,0.0
2020-10-08,Oceania,29673.0,931.0,30.0,0.0
2020-10-09,Oceania,29695.0,931.0,22.0,0.0
2020-10-10,Oceania,29715.0,932.0,20.0,1.0
2020-10-11,Oceania,29742.0,932.0,27.0,0.0
2020-10-12,Oceania,29781.0,933.0,39.0,1.0
2020-10-13,Oceania,29810.0,938.0,29.0,5.0
2020-10-14,Oceania,29845.0,938.0,35.0,0.0
2020-10-15,Oceania,29864.0,938.0,19.0,0.0
2020-10-16,Oceania,29874.0,938.0,10.0,0.0
2020-10-17,Oceania,29892.0,938.0,18.0,0.0
2020-10-18,Oceania,29901.0,939.0,9.0,1.0
2020-10-19,Oceania,29908.0,939.0,7.0,0.0
2020-10-20,Oceania,29971.0,939.0,63.0,0.0
2020-10-21,Oceania,29989.0,939.0,18.0,0.0
2020-10-22,Oceania,30019.0,939.0,30.0,0.0
2020-10-23,Oceania,30049.0,939.0,30.0,0.0
2020-10-24,Oceania,30068.0,939.0,19.0,0.0
2020-10-25,Oceania,30085.0,939.0,17.0,0.0
2020-10-26,Oceania,30105.0,939.0,20.0,0.0
2020-10-27,Oceania,30125.0,941.0,20.0,2.0
2020-10-28,Oceania,30145.0,941.0,20.0,0.0
2020-10-29,Oceania,30162.0,941.0,17.0,0.0
2020-10-30,Oceania,30175.0,941.0,13.0,0.0
2020-10-31,Oceania,30187.0,941.0,12.0,0.0
2020-11-01,Oceania,30197.0,941.0,10.0,0.0
2020-11-02,Oceania,30217.0,941.0,20.0,0.0
2020-11-03,Oceania,30239.0,941.0,22.0,0.0
2020-11-04,Oceania,30249.0,941.0,10.0,0.0
2020-11-05,Oceania,30263.0,941.0,14.0,0.0
2020-11-06,Oceania,30273.0,941.0,10.0,0.0
2020-11-07,Oceania,30285.0,941.0,12.0,0.0
2020-11-08,Oceania,30298.0,941.0,13.0,0.0
2020-11-09,Oceania,30306.0,941.0,8.0,0.0
2020-11-10,Oceania,30310.0,941.0,4.0,0.0
2020-11-11,Oceania,30318.0,941.0,8.0,0.0
2020-11-12,Oceania,30323.0,941.0,5.0,0.0
2020-11-13,Oceania,30333.0,941.0,10.0,0.0
2020-11-14,Oceania,30365.0,941.0,32.0,0.0
2020-11-15,Oceania,30405.0,941.0,40.0,0.0
2020-11-16,Oceania,30418.0,941.0,13.0,0.0
2020-11-17,Oceania,30443.0,941.0,25.0,0.0
2020-11-18,Oceania,30456.0,941.0,13.0,0.0
2020-11-19,Oceania,30466.0,941.0,10.0,0.0
2020-11-20,Oceania,30486.0,941.0,20.0,0.0
2020-11-21,Oceania,30510.0,941.0,24.0,0.0
2020-11-22,Oceania,30525.0,941.0,15.0,0.0
2020-11-23,Oceania,30561.0,941.0,36.0,0.0
2020-11-24,Oceania,30583.0,941.0,22.0,0.0
2020-11-25,Oceania,30611.0,941.0,28.0,0.0
2020-11-26,Oceania,30626.0,941.0,15.0,0.0
2020-11-27,Oceania,30643.0,941.0,17.0,0.0
2020-11-28,Oceania,30649.0,941.0,6.0,0.0
2020-11-29,Oceania,30665.0,942.0,16.0,1.0
2020-11-30,Oceania,30693.0,942.0,28.0,0.0
2020-12-01,Oceania,30718.0,942.0,25.0,0.0
2020-12-02,Oceania,30743.0,942.0,25.0,0.0
2020-12-03,Oceania,30755.0,942.0,12.0,0.0
2020-12-04,Oceania,30773.0,942.0,18.0,0.0
2020-12-05,Oceania,30782.0,942.0,9.0,0.0
2020-12-06,Oceania,30790.0,942.0,8.0,0.0
2020-12-07,Oceania,30811.0,942.0,21.0,0.0
2020-12-08,Oceania,30833.0,942.0,22.0,0.0
2020-12-09,Oceania,30840.0,942.0,7.0,0.0
2020-12-10,Oceania,30855.0,942.0,15.0,0.0
2020-12-11,Oceania,30905.0,943.0,50.0,1.0
2020-12-12,Oceania,30914.0,943.0,9.0,0.0
2020-12-13,Oceania,30928.0,943.0,14.0,0.0
2020-12-14,Oceania,30939.0,943.0,11.0,0.0
2020-12-15,Oceania,30959.0,943.0,20.0,0.0
2020-12-16,Oceania,30971.0,943.0,12.0,0.0
2020-12-17,Oceania,31033.0,943.0,62.0,0.0
2020-12-18,Oceania,31066.0,943.0,33.0,0.0
2020-12-19,Oceania,31114.0,943.0,48.0,0.0
2020-12-20,Oceania,31149.0,943.0,35.0,0.0
2020-12-21,Oceania,31171.0,944.0,22.0,1.0
2020-12-22,Oceania,31196.0,944.0,25.0,0.0
2020-12-23,Oceania,31221.0,944.0,25.0,0.0
2020-12-24,Oceania,31252.0,944.0,31.0,0.0
2020-12-25,Oceania,31275.0,944.0,23.0,0.0
2020-12-26,Oceania,31302.0,944.0,27.0,0.0
2020-12-27,Oceania,31331.0,945.0,29.0,1.0
2020-12-28,Oceania,31350.0,945.0,19.0,0.0
2020-12-29,Oceania,31385.0,945.0,35.0,0.0
2020-12-30,Oceania,31420.0,945.0,35.0,0.0
2020-12-31,Oceania,31440.0,945.0,20.0,0.0
2021-01-01,Oceania,31475.0,945.0,35.0,0.0
2021-01-02,Oceania,31518.0,945.0,43.0,0.0
2021-01-03,Oceania,31557.0,945.0,39.0,0.0
2021-01-04,Oceania,31575.0,945.0,18.0,0.0
2021-01-05,Oceania,31598.0,945.0,23.0,0.0
2021-01-06,Oceania,31610.0,945.0,12.0,0.0
2021-01-07,Oceania,31635.0,945.0,25.0,0.0
2021-01-08,Oceania,31658.0,945.0,23.0,0.0
2021-01-09,Oceania,31702.0,945.0,44.0,0.0
2021-01-10,Oceania,31724.0,945.0,22.0,0.0
2021-01-11,Oceania,31752.0,945.0,28.0,0.0
2021-01-12,Oceania,31778.0,945.0,26.0,0.0
2021-01-13,Oceania,31798.0,945.0,20.0,0.0
2021-01-14,Oceania,31826.0,945.0,28.0,0.0
2021-01-15,Oceania,31846.0,945.0,20.0,0.0
2021-01-16,Oceania,31877.0,945.0,31.0,0.0
2021-01-17,Oceania,31896.0,945.0,19.0,0.0
2021-01-18,Oceania,31906.0,945.0,10.0,0.0
2021-01-19,Oceania,31920.0,945.0,14.0,0.0
2021-01-20,Oceania,31930.0,945.0,10.0,0.0
2021-01-21,Oceania,31946.0,945.0,16.0,0.0
2021-01-22,Oceania,31951.0,945.0,5.0,0.0
2021-01-23,Oceania,31964.0,945.0,13.0,0.0
2021-01-24,Oceania,31980.0,945.0,16.0,0.0
2021-01-25,Oceania,31985.0,945.0,5.0,0.0
2021-01-26,Oceania,32011.0,945.0,26.0,0.0
2021-01-27,Oceania,32024.0,945.0,13.0,0.0
2021-01-28,Oceania,32035.0,945.0,11.0,0.0
2021-01-29,Oceania,32040.0,945.0,5.0,0.0
2021-01-30,Oceania,32046.0,945.0,6.0,0.0
2021-01-31,Oceania,32053.0,945.0,7.0,0.0
2021-02-01,Oceania,32077.0,945.0,24.0,0.0
2021-02-02,Oceania,32084.0,945.0,7.0,0.0
2021-02-03,Oceania,32099.0,945.0,15.0,0.0
2021-02-04,Oceania,32105.0,945.0,6.0,0.0
2021-02-05,Oceania,32135.0,945.0,30.0,0.0
2021-02-06,Oceania,32143.0,945.0,8.0,0.0
2021-02-07,Oceania,32153.0,945.0,10.0,0.0
2021-02-08,Oceania,32163.0,945.0,10.0,0.0
2021-02-09,Oceania,32176.0,945.0,13.0,0.0
2021-02-10,Oceania,32185.0,945.0,9.0,0.0
2021-02-11,Oceania,32209.0,945.0,24.0,0.0
2021-02-12,Oceania,32216.0,945.0,7.0,0.0
2021-02-13,Oceania,32224.0,945.0,8.0,0.0
2021-02-14,Oceania,32232.0,945.0,8.0,0.0
2021-02-15,Oceania,32239.0,946.0,7.0,1.0
2021-02-16,Oceania,32289.0,947.0,50.0,1.0
2021-02-17,Oceania,32294.0,947.0,5.0,0.0
2021-02-18,Oceania,32304.0,947.0,10.0,0.0
2021-02-19,Oceania,32308.0,947.0,4.0,0.0
2021-02-20,Oceania,32329.0,947.0,21.0,0.0
2021-02-21,Oceania,32340.0,947.0,11.0,0.0
2021-02-22,Oceania,32439.0,947.0,99.0,0.0
2021-02-23,Oceania,32498.0,947.0,59.0,0.0
2021-02-24,Oceania,32538.0,948.0,40.0,1.0
2021-02-25,Oceania,32640.0,949.0,102.0,1.0
2021-02-26,Oceania,32651.0,949.0,11.0,0.0
2021-02-27,Oceania,32707.0,949.0,56.0,0.0
2021-02-28,Oceania,32717.0,949.0,10.0,0.0
2021-03-01,Oceania,32819.0,951.0,102.0,2.0
2021-03-02,Oceania,32831.0,951.0,12.0,0.0
2021-03-03,Oceania,32851.0,951.0,20.0,0.0
2021-03-04,Oceania,32865.0,951.0,14.0,0.0
2021-03-05,Oceania,33009.0,953.0,144.0,2.0
2021-03-06,Oceania,33015.0,953.0,6.0,0.0
2021-03-07,Oceania,33124.0,953.0,109.0,0.0
2021-03-08,Oceania,33235.0,953.0,111.0,0.0
2020-01-22,South America,0.0,0.0,,
2020-01-23,South America,0.0,0.0,0.0,0.0
2020-01-24,South America,0.0,0.0,0.0,0.0
2020-01-25,South America,0.0,0.0,0.0,0.0
2020-01-26,South America,0.0,0.0,0.0,0.0
2020-01-27,South America,0.0,0.0,0.0,0.0
2020-01-28,South America,0.0,0.0,0.0,0.0
2020-01-29,South America,0.0,0.0,0.0,0.0
2020-01-30,South America,0.0,0.0,0.0,0.0
2020-01-31,South America,0.0,0.0,0.0,0.0
2020-02-01,South America,0.0,0.0,0.0,0.0
2020-02-02,South America,0.0,0.0,0.0,0.0
2020-02-03,South America,0.0,0.0,0.0,0.0
2020-02-04,South America,0.0,0.0,0.0,0.0
2020-02-05,South America,0.0,0.0,0.0,0.0
2020-02-06,South America,0.0,0.0,0.0,0.0
2020-02-07,South America,0.0,0.0,0.0,0.0
2020-02-08,South America,0.0,0.0,0.0,0.0
2020-02-09,South America,0.0,0.0,0.0,0.0
2020-02-10,South America,0.0,0.0,0.0,0.0
2020-02-11,South America,0.0,0.0,0.0,0.0
2020-02-12,South America,0.0,0.0,0.0,0.0
2020-02-13,South America,0.0,0.0,0.0,0.0
2020-02-14,South America,0.0,0.0,0.0,0.0
2020-02-15,South America,0.0,0.0,0.0,0.0
2020-02-16,South America,0.0,0.0,0.0,0.0
2020-02-17,South America,0.0,0.0,0.0,0.0
2020-02-18,South America,0.0,0.0,0.0,0.0
2020-02-19,South America,0.0,0.0,0.0,0.0
2020-02-20,South America,0.0,0.0,0.0,0.0
2020-02-21,South America,0.0,0.0,0.0,0.0
2020-02-22,South America,0.0,0.0,0.0,0.0
2020-02-23,South America,2.0,0.0,2.0,0.0
2020-02-24,South America,2.0,0.0,0.0,0.0
2020-02-25,South America,2.0,0.0,0.0,0.0
2020-02-26,South America,3.0,0.0,1.0,0.0
2020-02-27,South America,3.0,0.0,0.0,0.0
2020-02-28,South America,3.0,0.0,0.0,0.0
2020-02-29,South America,4.0,0.0,1.0,0.0
2020-03-01,South America,17.0,0.0,13.0,0.0
2020-03-02,South America,17.0,0.0,0.0,0.0
2020-03-03,South America,20.0,0.0,3.0,0.0
2020-03-04,South America,25.0,0.0,5.0,0.0
2020-03-05,South America,31.0,0.0,6.0,0.0
2020-03-06,South America,43.0,0.0,12.0,0.0
2020-03-07,South America,49.0,0.0,6.0,0.0
2020-03-08,South America,74.0,1.0,25.0,1.0
2020-03-09,South America,81.0,1.0,7.0,0.0
2020-03-10,South America,103.0,1.0,22.0,0.0
2020-03-11,South America,136.0,1.0,33.0,0.0
2020-03-12,South America,155.0,2.0,19.0,1.0
2020-03-13,South America,309.0,3.0,154.0,1.0
2020-03-14,South America,387.0,5.0,78.0,2.0
2020-03-15,South America,452.0,5.0,65.0,0.0
2020-03-16,South America,688.0,5.0,236.0,0.0
2020-03-17,South America,978.0,6.0,290.0,1.0
2020-03-18,South America,1220.0,8.0,242.0,2.0
2020-03-19,South America,1691.0,13.0,471.0,5.0
2020-03-20,South America,2332.0,23.0,641.0,10.0
2020-03-21,South America,3044.0,33.0,712.0,10.0
2020-03-22,South America,4180.0,53.0,1136.0,20.0
2020-03-23,South America,4992.0,68.0,812.0,15.0
2020-03-24,South America,5828.0,94.0,836.0,26.0
2020-03-25,South America,6651.0,115.0,823.0,21.0
2020-03-26,South America,7764.0,143.0,1113.0,28.0
2020-03-27,South America,8947.0,168.0,1183.0,25.0
2020-03-28,South America,10279.0,212.0,1332.0,44.0
2020-03-29,South America,11308.0,256.0,1029.0,44.0
2020-03-30,South America,12296.0,298.0,988.0,42.0
2020-03-31,South America,14492.0,376.0,2196.0,78.0
2020-04-01,South America,16869.0,449.0,2377.0,73.0
2020-04-02,South America,19169.0,596.0,2300.0,147.0
2020-04-03,South America,21190.0,679.0,2021.0,83.0
2020-04-04,South America,23606.0,822.0,2416.0,143.0
2020-04-05,South America,25518.0,893.0,1912.0,71.0
2020-04-06,South America,27528.0,1012.0,2010.0,119.0
2020-04-07,South America,30394.0,1172.0,2866.0,160.0
2020-04-08,South America,35470.0,1390.0,5076.0,218.0
2020-04-09,South America,39576.0,1604.0,4106.0,214.0
2020-04-10,South America,44948.0,1798.0,5372.0,194.0
2020-04-11,South America,48021.0,1925.0,3073.0,127.0
2020-04-12,South America,50897.0,2081.0,2876.0,156.0
2020-04-13,South America,54971.0,2247.0,4074.0,166.0
2020-04-14,South America,58031.0,2511.0,3060.0,264.0
2020-04-15,South America,63226.0,2775.0,5195.0,264.0
2020-04-16,South America,67577.0,3027.0,4351.0,252.0
2020-04-17,South America,72869.0,3318.0,5292.0,291.0
2020-04-18,South America,78589.0,3643.0,5720.0,325.0
2020-04-19,South America,82922.0,3847.0,4333.0,204.0
2020-04-20,South America,87127.0,4071.0,4205.0,224.0
2020-04-21,South America,91904.0,4307.0,4777.0,236.0
2020-04-22,South America,97257.0,4567.0,5353.0,260.0
2020-04-23,South America,104673.0,5093.0,7416.0,526.0
2020-04-24,South America,122066.0,5572.0,17393.0,479.0
2020-04-25,South America,132929.0,6019.0,10863.0,447.0
2020-04-26,South America,139810.0,6308.0,6881.0,289.0
2020-04-27,South America,146752.0,6792.0,6942.0,484.0
2020-04-28,South America,157133.0,7589.0,10381.0,797.0
2020-04-29,South America,167745.0,8149.0,10612.0,560.0
2020-04-30,South America,180235.0,8810.0,12490.0,661.0
2020-05-01,South America,191859.0,9485.0,11624.0,675.0
2020-05-02,South America,203206.0,10258.0,11347.0,773.0
2020-05-03,South America,215278.0,10870.0,12072.0,612.0
2020-05-04,South America,227366.0,11297.0,12088.0,427.0
2020-05-05,South America,240319.0,12002.0,12953.0,705.0
2020-05-06,South America,256783.0,12829.0,16464.0,827.0
2020-05-07,South America,270494.0,13595.0,13711.0,766.0
2020-05-08,South America,285986.0,14605.0,15492.0,1010.0
2020-05-09,South America,302960.0,15399.0,16974.0,794.0
2020-05-10,South America,315021.0,16387.0,12061.0,988.0
2020-05-11,South America,325675.0,17047.0,10654.0,660.0
2020-05-12,South America,341201.0,18170.0,15526.0,1123.0
2020-05-13,South America,361261.0,19120.0,20060.0,950.0
2020-05-14,South America,382472.0,20053.0,21211.0,933.0
2020-05-15,South America,408132.0,21459.0,25660.0,1406.0
2020-05-16,South America,433543.0,22435.0,25411.0,976.0
2020-05-17,South America,448822.0,23120.0,15279.0,685.0
2020-05-18,South America,469737.0,24119.0,20915.0,999.0
2020-05-19,South America,496363.0,25492.0,26626.0,1373.0
2020-05-20,South America,527086.0,26599.0,30723.0,1107.0
2020-05-21,South America,556384.0,28058.0,29298.0,1459.0
2020-05-22,South America,586893.0,29375.0,30509.0,1317.0
2020-05-23,South America,619904.0,30599.0,33011.0,1224.0
2020-05-24,South America,646334.0,31431.0,26430.0,832.0
2020-05-25,South America,669369.0,32599.0,23035.0,1168.0
2020-05-26,South America,697577.0,33899.0,28208.0,1300.0
2020-05-27,South America,731900.0,35336.0,34323.0,1437.0
2020-05-28,South America,771978.0,36735.0,40078.0,1399.0
2020-05-29,South America,811657.0,38118.0,39679.0,1383.0
2020-05-30,South America,868854.0,39324.0,57197.0,1206.0
2020-05-31,South America,901684.0,40083.0,32830.0,759.0
2020-06-01,South America,926722.0,40974.0,25038.0,891.0
2020-06-02,South America,971518.0,42611.0,44796.0,1637.0
2020-06-03,South America,1009723.0,44298.0,38205.0,1687.0
2020-06-04,South America,1053061.0,46071.0,43338.0,1773.0
2020-06-05,South America,1095816.0,47441.0,42755.0,1370.0
2020-06-06,South America,1145593.0,48756.0,49777.0,1315.0
2020-06-07,South America,1178455.0,49635.0,32862.0,879.0
2020-06-08,South America,1204971.0,51157.0,26516.0,1522.0
2020-06-09,South America,1248962.0,52764.0,43991.0,1607.0
2020-06-10,South America,1296778.0,54529.0,47816.0,1765.0
2020-06-11,South America,1342721.0,56232.0,45943.0,1703.0
2020-06-12,South America,1380705.0,57575.0,37984.0,1343.0
2020-06-13,South America,1421503.0,59068.0,40798.0,1493.0
2020-06-14,South America,1459140.0,60424.0,37637.0,1356.0
2020-06-15,South America,1492815.0,61400.0,33675.0,976.0
2020-06-16,South America,1541698.0,63070.0,48883.0,1670.0
2020-06-17,South America,1584661.0,64928.0,42963.0,1858.0
2020-06-18,South America,1622079.0,66816.0,37418.0,1888.0
2020-06-19,South America,1693540.0,68689.0,71461.0,1873.0
2020-06-20,South America,1742241.0,70237.0,48701.0,1548.0
2020-06-21,South America,1773767.0,71450.0,31526.0,1213.0
2020-06-22,South America,1809973.0,72485.0,36206.0,1035.0
2020-06-23,South America,1863309.0,74250.0,53336.0,1765.0
2020-06-24,South America,1921192.0,76003.0,57883.0,1753.0
2020-06-25,South America,1978122.0,77795.0,56930.0,1792.0
2020-06-26,South America,2041775.0,79405.0,63653.0,1610.0
2020-06-27,South America,2097700.0,81198.0,55925.0,1793.0
2020-06-28,South America,2143098.0,82410.0,45398.0,1212.0
2020-06-29,South America,2181049.0,83636.0,37951.0,1226.0
2020-06-30,South America,2228423.0,85370.0,47374.0,1734.0
2020-07-01,South America,2291011.0,86970.0,62588.0,1600.0
2020-07-02,South America,2354770.0,88916.0,63759.0,1946.0
2020-07-03,South America,2413190.0,90818.0,58420.0,1902.0
2020-07-04,South America,2467229.0,92577.0,54039.0,1759.0
2020-07-05,South America,2508904.0,93692.0,41675.0,1115.0
2020-07-06,South America,2542875.0,94878.0,33971.0,1186.0
2020-07-07,South America,2603674.0,96684.0,60799.0,1806.0
2020-07-08,South America,2663536.0,98498.0,59862.0,1814.0
2020-07-09,South America,2724410.0,100314.0,60874.0,1816.0
2020-07-10,South America,2788706.0,102185.0,64296.0,1871.0
2020-07-11,South America,2846155.0,103917.0,57449.0,1732.0
2020-07-12,South America,2887154.0,105132.0,40999.0,1215.0
2020-07-13,South America,2922754.0,106382.0,35600.0,1250.0
2020-07-14,South America,2982619.0,108239.0,59865.0,1857.0
2020-07-15,South America,3040351.0,110125.0,57732.0,1886.0
2020-07-16,South America,3107386.0,112125.0,67035.0,2000.0
2020-07-17,South America,3165239.0,114967.0,57853.0,2842.0
2020-07-18,South America,3215434.0,116550.0,50195.0,1583.0
2020-07-19,South America,3258568.0,117854.0,43134.0,1304.0
2020-07-20,South America,3298308.0,119197.0,39740.0,1343.0
2020-07-21,South America,3361311.0,121266.0,63003.0,2069.0
2020-07-22,South America,3451993.0,123201.0,90682.0,1935.0
2020-07-23,South America,3535582.0,129051.0,83589.0,5850.0
2020-07-24,South America,3614507.0,130967.0,78925.0,1916.0
2020-07-25,South America,3683684.0,132771.0,69177.0,1804.0
2020-07-26,South America,3725375.0,133781.0,41691.0,1010.0
2020-07-27,South America,3780484.0,135506.0,55109.0,1725.0
2020-07-28,South America,3847711.0,137223.0,67227.0,1717.0
2020-07-29,South America,3941567.0,139684.0,93856.0,2461.0
2020-07-30,South America,4021635.0,141544.0,80068.0,1860.0
2020-07-31,South America,4101837.0,143574.0,80202.0,2030.0
2020-08-01,South America,4169172.0,145145.0,67335.0,1571.0
2020-08-02,South America,4237672.0,146823.0,68500.0,1678.0
2020-08-03,South America,4278527.0,148327.0,40855.0,1504.0
2020-08-04,South America,4355679.0,150325.0,77152.0,1998.0
2020-08-05,South America,4444050.0,152580.0,88371.0,2255.0
2020-08-06,South America,4530764.0,154694.0,86714.0,2114.0
2020-08-07,South America,4612623.0,156626.0,81859.0,1932.0
2020-08-08,South America,4684479.0,158078.0,71856.0,1452.0
2020-08-09,South America,4741964.0,159594.0,57485.0,1516.0
2020-08-10,South America,4791929.0,161129.0,49965.0,1535.0
2020-08-11,South America,4876184.0,163318.0,84255.0,2189.0
2020-08-12,South America,4957682.0,165206.0,81498.0,1888.0
2020-08-13,South America,5051703.0,167331.0,94021.0,2125.0
2020-08-14,South America,5144145.0,173182.0,92442.0,5851.0
2020-08-15,South America,5209974.0,174503.0,65829.0,1321.0
2020-08-16,South America,5265444.0,175834.0,55470.0,1331.0
2020-08-17,South America,5311958.0,177266.0,46514.0,1432.0
2020-08-18,South America,5390491.0,179436.0,78533.0,2170.0
2020-08-19,South America,5473937.0,181613.0,83446.0,2177.0
2020-08-20,South America,5553522.0,183620.0,79585.0,2007.0
2020-08-21,South America,5614867.0,185654.0,61345.0,2034.0
2020-08-22,South America,5697504.0,187467.0,82637.0,1813.0
2020-08-23,South America,5747781.0,188834.0,50277.0,1367.0
2020-08-24,South America,5797881.0,190455.0,50100.0,1621.0
2020-08-25,South America,5874878.0,192544.0,76997.0,2089.0
2020-08-26,South America,5955174.0,194549.0,80296.0,2005.0
2020-08-27,South America,6030178.0,196388.0,75004.0,1839.0
2020-08-28,South America,6108159.0,198090.0,77981.0,1702.0
2020-08-29,South America,6181634.0,199620.0,73475.0,1530.0
2020-08-30,South America,6227467.0,200856.0,45833.0,1236.0
2020-08-31,South America,6301683.0,202229.0,74216.0,1373.0
2020-09-01,South America,6373121.0,204398.0,71438.0,2169.0
2020-09-02,South America,6450789.0,206390.0,77668.0,1992.0
2020-09-03,South America,6520269.0,207955.0,69480.0,1565.0
2020-09-04,South America,6608048.0,209903.0,87779.0,1948.0
2020-09-05,South America,6670314.0,211324.0,62266.0,1421.0
2020-09-06,South America,6711128.0,212361.0,40814.0,1037.0
2020-09-07,South America,6738912.0,218892.0,27784.0,6531.0
2020-09-08,South America,6779322.0,220159.0,40410.0,1267.0
2020-09-09,South America,6845429.0,222033.0,66107.0,1874.0
2020-09-10,South America,6917604.0,223795.0,72175.0,1762.0
2020-09-11,South America,6993703.0,225496.0,76099.0,1701.0
2020-09-12,South America,7058026.0,226916.0,64323.0,1420.0
2020-09-13,South America,7101876.0,227827.0,43850.0,911.0
2020-09-14,South America,7143773.0,229064.0,41897.0,1237.0
2020-09-15,South America,7208236.0,230773.0,64463.0,1709.0
2020-09-16,South America,7274470.0,232434.0,66234.0,1661.0
2020-09-17,South America,7342241.0,234098.0,67771.0,1664.0
2020-09-18,South America,7412401.0,235398.0,70160.0,1300.0
2020-09-19,South America,7474493.0,236959.0,62092.0,1561.0
2020-09-20,South America,7516389.0,237931.0,41896.0,972.0
2020-09-21,South America,7553454.0,239006.0,37065.0,1075.0
2020-09-22,South America,7610000.0,240445.0,56546.0,1439.0
2020-09-23,South America,7643032.0,241560.0,33032.0,1115.0
2020-09-24,South America,7741021.0,244181.0,97989.0,2621.0
2020-09-25,South America,7811306.0,246022.0,70285.0,1841.0
2020-09-26,South America,7864065.0,247579.0,52759.0,1557.0
2020-09-27,South America,7904371.0,248532.0,40306.0,953.0
2020-09-28,South America,7943553.0,249611.0,39182.0,1079.0
2020-09-29,South America,8002783.0,251252.0,59230.0,1641.0
2020-09-30,South America,8064429.0,253061.0,61646.0,1809.0
2020-10-01,South America,8129021.0,257622.0,64592.0,4561.0
2020-10-02,South America,8158421.0,258389.0,29400.0,767.0
2020-10-03,South America,8243865.0,260337.0,85444.0,1948.0
2020-10-04,South America,8271267.0,261241.0,27402.0,904.0
2020-10-05,South America,8311611.0,262425.0,40344.0,1184.0
2020-10-06,South America,8382019.0,263978.0,70408.0,1553.0
2020-10-07,South America,8445215.0,265483.0,63196.0,1505.0
